,name,price,discount,star,link,images
378,کاپشن مردانه سوپردرای مدل M14A10301C-68,"۲,۰۲۲,۵۵۰",۵٪,-,https://www.digikala.com/product/dkp-7295065/%DA%A9%D8%A7%D9%BE%D8%B4%D9%86-%D9%85%D8%B1%D8%AF%D8%A7%D9%86%D9%87-%D8%B3%D9%88%D9%BE%D8%B1%D8%AF%D8%B1%D8%A7%DB%8C-%D9%85%D8%AF%D9%84-m14a10301c-68/,"['https://dkstatics-public.digikala.com/digikala-products/c5b8642de2629ee48df59618d96628d93233d513_1639460405.jpg?x-oss-process=image/resize,h_1600/quality,q_80', 'https://dkstatics-public.digikala.com/digikala-products/bae019738967c0feec071a7f2d53033e6e55bf4a_1639460402.jpg?x-oss-process=image/resize,h_1600/quality,q_80', 'https://dkstatics-public.digikala.com/digikala-products/f78858f0ab55adcfdc959baba3bdaf76cba49337_1639460392.jpg?x-oss-process=image/resize,h_1600/quality,q_80', 'https://dkstatics-public.digikala.com/digikala-products/fe079de8764c514460d7f62e80830b22c133808a_1639460394.jpg?x-oss-process=image/resize,h_1600/quality,q_80', 'https://dkstatics-public.digikala.com/digikala-products/dafaef7d9f36bf4c32c326f2b20652c03a9ec00d_1639460397.jpg?x-oss-process=image/resize,h_1600/quality,q_80', 'https://dkstatics-public.digikala.com/digikala-products/111f473d6f2583e37ea0f7a5db6c857c91e54f77_1643722581.jpg?x-oss-process=image/resize,h_1600/quality,q_80']"
379,کاپشن مردانه جی اوکس مدل M9223T,"۳,۹۹۹,۰۰۰",-,-,https://www.digikala.com/product/dkp-7576984/%DA%A9%D8%A7%D9%BE%D8%B4%D9%86-%D9%85%D8%B1%D8%AF%D8%A7%D9%86%D9%87-%D8%AC%DB%8C-%D8%A7%D9%88%DA%A9%D8%B3-%D9%85%D8%AF%D9%84-m9223t/,"['https://dkstatics-public.digikala.com/digikala-products/c17aa6a2c16e72df7972d6db61472ec4dc2a4417_1642351137.jpg?x-oss-process=image/resize,h_1600/quality,q_80', 'https://dkstatics-public.digikala.com/digikala-products/33d7ded60bb31d7506d79889886bc0c11c955c5a_1642351145.jpg?x-oss-process=image/resize,h_1600/quality,q_80', 'https://dkstatics-public.digikala.com/digikala-products/02118f29e94c3d6e5ca13257f5b67406e9af0e7f_1642351147.jpg?x-oss-process=image/resize,h_1600/quality,q_80', 'https://dkstatics-public.digikala.com/digikala-products/111ec34539dd2721de355fafeec2e2e27c513ba3_1642351148.jpg?x-oss-process=image/resize,h_1600/quality,q_80', 'https://dkstatics-public.digikala.com/digikala-products/ae8d4919a24bd382b527d63d1c7db89a2f58078b_1642351150.jpg?x-oss-process=image/resize,h_1600/quality,q_80']"
380,کاپشن مردانه الفردو مدل بهاره دو رو یقه کوتاه 21303,"۲,۷۰۰,۰۰۰",۱۰٪,-,https://www.digikala.com/product/dkp-7622841/%DA%A9%D8%A7%D9%BE%D8%B4%D9%86-%D9%85%D8%B1%D8%AF%D8%A7%D9%86%D9%87-%D8%A7%D9%84%D9%81%D8%B1%D8%AF%D9%88-%D9%85%D8%AF%D9%84-%D8%A8%D9%87%D8%A7%D8%B1%D9%87-%D8%AF%D9%88-%D8%B1%D9%88-%DB%8C%D9%82%D9%87-%DA%A9%D9%88%D8%AA%D8%A7%D9%87-21303/,"['https://dkstatics-public.digikala.com/digikala-products/6dd677297d8d7c3b6cbdbf48b3377eb492cc94d9_1642848253.jpg?x-oss-process=image/resize,h_1600/quality,q_80', 'https://dkstatics-public.digikala.com/digikala-products/e7c2dbbeb53a4731799d02c4a9e9deb891224388_1642848256.jpg?x-oss-process=image/resize,h_1600/quality,q_80', 'https://dkstatics-public.digikala.com/digikala-products/f582fe9fe150c62b39b2988d600c0e85ac599e73_1642848259.jpg?x-oss-process=image/resize,h_1600/quality,q_80', 'https://dkstatics-public.digikala.com/digikala-products/4a017cc3ad72f9be451ba26d4b4bffbf781fd2ce_1642848266.jpg?x-oss-process=image/resize,h_1600/quality,q_80', 'https://dkstatics-public.digikala.com/digikala-products/7bb71baeb826f9792baad0f4abfec83321035470_1642848281.jpg?x-oss-process=image/resize,h_1600/quality,q_80', 'https://dkstatics-public.digikala.com/digikala-products/87229197479cf193dd43d1ad8a110b3354af2961_1642848290.jpg?x-oss-process=image/resize,h_1600/quality,q_80', 'https://dkstatics-public.digikala.com/digikala-products/6aceb5654f7bf2d75a4d54639c6f76ce28c1383f_1645354208.jpg?x-oss-process=image/resize,h_1600/quality,q_80']"
381,کاپشن مردانه مدل S107,"۴۹۴,۰۰۰",۵٪,-,https://www.digikala.com/product/dkp-9268695/%DA%A9%D8%A7%D9%BE%D8%B4%D9%86-%D9%85%D8%B1%D8%AF%D8%A7%D9%86%D9%87-%D9%85%D8%AF%D9%84-s107/,"['https://dkstatics-public.digikala.com/digikala-products/40c6f42ec1df23ac86ff60aac6b858e5b8c7c3af_1661256602.jpg?x-oss-process=image/resize,h_1600/quality,q_80', 'https://dkstatics-public.digikala.com/digikala-products/02235152f2c55cf8f55e393882b73f30a3852ca8_1661256604.jpg?x-oss-process=image/resize,h_1600/quality,q_80', 'https://dkstatics-public.digikala.com/digikala-products/8eab6daf3db664a5c41ca8055a40d82fcac92680_1661256606.jpg?x-oss-process=image/resize,h_1600/quality,q_80']"
382,کاپشن بهاره مردانه مدل s_12,"۴۲۰,۰۰۰",-,-,https://www.digikala.com/product/dkp-7329346/%DA%A9%D8%A7%D9%BE%D8%B4%D9%86-%D8%A8%D9%87%D8%A7%D8%B1%D9%87-%D9%85%D8%B1%D8%AF%D8%A7%D9%86%D9%87-%D9%85%D8%AF%D9%84-off-white/,"['https://dkstatics-public.digikala.com/digikala-products/2ca1bf5a3047a8ef0fb6f7ece77680c77363ebbf_1639583155.jpg?x-oss-process=image/resize,h_1600/quality,q_80', 'https://dkstatics-public.digikala.com/digikala-products/b7f350f779fe157f443df73e0561cfba912d00e8_1639583701.jpg?x-oss-process=image/resize,h_1600/quality,q_80', 'https://dkstatics-public.digikala.com/digikala-products/39e0394d4066cab01266be61f10ce91363874aff_1639583702.jpg?x-oss-process=image/resize,h_1600/quality,q_80']"
383,کاپشن مردانه لیورجی مدل LUXBut2021 رنگ سبز,"۱,۹۹۰,۰۰۰",۳۱٪,-,https://www.digikala.com/product/dkp-6824629/%DA%A9%D8%A7%D9%BE%D8%B4%D9%86-%D9%85%D8%B1%D8%AF%D8%A7%D9%86%D9%87-%D9%84%DB%8C%D9%88%D8%B1%D8%AC%DB%8C-%D9%85%D8%AF%D9%84-luxbut2021-%D8%B1%D9%86%DA%AF-%D8%B3%D8%A8%D8%B2/,"['https://dkstatics-public.digikala.com/digikala-products/0fb32e1608af22c09e00a61b07718886df397bbd_1634899967.jpg?x-oss-process=image/resize,h_1600/quality,q_80', 'https://dkstatics-public.digikala.com/digikala-products/bf185d4b44492878af8da1534f5a2deaedcc74bd_1634899951.jpg?x-oss-process=image/resize,h_1600/quality,q_80', 'https://dkstatics-public.digikala.com/digikala-products/a3c6e2d6c9fb2d1aef4de60efdefe97bd24a3dd0_1634899955.jpg?x-oss-process=image/resize,h_1600/quality,q_80', 'https://dkstatics-public.digikala.com/digikala-products/28ccb5cc868b7cbb751ab0256f945d684117b2fa_1634899946.jpg?x-oss-process=image/resize,h_1600/quality,q_80', 'https://dkstatics-public.digikala.com/digikala-products/ccb9ec7b9f6df5c4c1011e002404e7dd1a6581d2_1634899964.jpg?x-oss-process=image/resize,h_1600/quality,q_80', 'https://dkstatics-public.digikala.com/digikala-products/94277feff42f73a9731b4272a02d7aa09088ec31_1634900022.jpg?x-oss-process=image/resize,h_1600/quality,q_80', 'https://dkstatics-public.digikala.com/digikala-products/d200a8b339e3837325e214632ff4525cdd7e8d27_1634900126.jpg?x-oss-process=image/resize,h_1600/quality,q_80', 'https://dkstatics-public.digikala.com/digikala-products/594cb7ee4e64339b668331a38fd0f513e22044cb_1634900128.jpg?x-oss-process=image/resize,h_1600/quality,q_80', 'https://dkstatics-public.digikala.com/digikala-products/f72fbeb77fda9278c8b7962f14ca99bda6549f95_1634900130.jpg?x-oss-process=image/resize,h_1600/quality,q_80']"
384,پالتو مردانه ال سی وایکیکی مدل LC_23445,"۱,۹۰۷,۲۰۰",۳۶٪,-,https://www.digikala.com/product/dkp-7898981/%D9%BE%D8%A7%D9%84%D8%AA%D9%88-%D9%85%D8%B1%D8%AF%D8%A7%D9%86%D9%87-%D8%A7%D9%84-%D8%B3%DB%8C-%D9%88%D8%A7%DB%8C%DA%A9%DB%8C%DA%A9%DB%8C-%D9%85%D8%AF%D9%84-lc-23445/,"['https://dkstatics-public.digikala.com/digikala-products/5aeb041e41f8de463f9a4f226e2ab7f3467341fe_1645273152.jpg?x-oss-process=image/resize,h_1600/quality,q_80', 'https://dkstatics-public.digikala.com/digikala-products/8e03eb8c52b3ffcd26720254896f23f1a87cb257_1645273160.jpg?x-oss-process=image/resize,h_1600/quality,q_80', 'https://dkstatics-public.digikala.com/digikala-products/4c76383510c80229b2c561a5bd2e1f3eb80416b1_1645273164.jpg?x-oss-process=image/resize,h_1600/quality,q_80', 'https://dkstatics-public.digikala.com/digikala-products/5fbb9bf2c9a3366ff2c227205ece00640b886470_1645273175.jpg?x-oss-process=image/resize,h_1600/quality,q_80', 'https://dkstatics-public.digikala.com/digikala-products/8468f2558ef86e230c160f2716603a80b3951535_1645273188.jpg?x-oss-process=image/resize,h_1600/quality,q_80']"
385,کاپشن بهاره مردانه کریویت مدل rosh,"۸۷۵,۰۰۰",-,-,https://www.digikala.com/product/dkp-7498172/%DA%A9%D8%A7%D9%BE%D8%B4%D9%86-%D8%A8%D9%87%D8%A7%D8%B1%D9%87-%D9%85%D8%B1%D8%AF%D8%A7%D9%86%D9%87-%DA%A9%D8%B1%D9%88%DB%8C%D8%AA-%D9%85%D8%AF%D9%84-rosh/,"['https://dkstatics-public.digikala.com/digikala-products/ffda2c3bd2a2d1897bc7b20a75f402209a2e4693_1641596130.jpg?x-oss-process=image/resize,h_1600/quality,q_80', 'https://dkstatics-public.digikala.com/digikala-products/f58ad2662d4c716ea7f1789bc6da9f258b963a86_1641596142.jpg?x-oss-process=image/resize,h_1600/quality,q_80', 'https://dkstatics-public.digikala.com/digikala-products/2782edaaa455d6f150252d6d51d7b2ce437b7dd0_1641596149.jpg?x-oss-process=image/resize,h_1600/quality,q_80', 'https://dkstatics-public.digikala.com/digikala-products/3e07ef3e9b86f363afd0713a16af5f926f4dd3dd_1641596729.jpg?x-oss-process=image/resize,h_1600/quality,q_80', 'https://dkstatics-public.digikala.com/digikala-products/3191fe0115c419c6192a7b69349ebd19ff17f415_1641596746.jpg?x-oss-process=image/resize,h_1600/quality,q_80']"
386,كاپشن مردانه والیانت كد tc1,"۱,۱۴۸,۰۰۰",-,۴.۱,https://www.digikala.com/product/dkp-4689593/%D9%83%D8%A7%D9%BE%D8%B4%D9%86-%D9%85%D8%B1%D8%AF%D8%A7%D9%86%D9%87-%D9%88%D8%A7%D9%84%DB%8C%D8%A7%D9%86%D8%AA-%D9%83%D8%AF-tc1/,"['https://dkstatics-public.digikala.com/digikala-products/feed8015a6a996b3ffdd446dd65ae7b9bd363460_1615498304.jpg?x-oss-process=image/resize,h_1600/quality,q_80', 'https://dkstatics-public.digikala.com/digikala-products/3f86e83aac43d4671bf022e7b4398035840cf99c_1615498477.jpg?x-oss-process=image/resize,h_1600/quality,q_80', 'https://dkstatics-public.digikala.com/digikala-products/d7c4976b4e8168edf586c12afe406cef5d042919_1615498259.jpg?x-oss-process=image/resize,h_1600/quality,q_80', 'https://dkstatics-public.digikala.com/digikala-products/f1773450cea7ea800c72afe8f3c6bf3f1dedbe05_1615498260.jpg?x-oss-process=image/resize,h_1600/quality,q_80', 'https://dkstatics-public.digikala.com/digikala-products/674baa7792889c2cc5c3b46373a9edd49edf8149_1615498257.jpg?x-oss-process=image/resize,h_1600/quality,q_80', 'https://dkstatics-public.digikala.com/digikala-products/3522a997ce7a32365d989e454c8fde54a9b6795c_1615498426.jpg?x-oss-process=image/resize,h_1600/quality,q_80', 'https://dkstatics-public.digikala.com/digikala-products/efa85b6266ba2c22a69f01b5e1ec645713c7b86b_1625116409.jpg?x-oss-process=image/resize,h_1600/quality,q_80']"
387,کاپشن مردانه مدل RS کد M2321-6,"۵۲۰,۰۰۰",۶۸٪,۳.۵,https://www.digikala.com/product/dkp-7114743/%DA%A9%D8%A7%D9%BE%D8%B4%D9%86-%D9%85%D8%B1%D8%AF%D8%A7%D9%86%D9%87-%D9%85%D8%AF%D9%84-rs-%DA%A9%D8%AF-m2321-6/,"['https://dkstatics-public.digikala.com/digikala-products/0d5a9453ae687f942540a18b2c6c0a8f4f60c158_1637348800.jpg?x-oss-process=image/resize,h_1600/quality,q_80', 'https://dkstatics-public.digikala.com/digikala-products/663332dae02f1a22c55c1a9bcccff74321d0b0c3_1637348822.jpg?x-oss-process=image/resize,h_1600/quality,q_80', 'https://dkstatics-public.digikala.com/digikala-products/ec8263d13e255db559753475fab9ac9c221902ba_1637348847.jpg?x-oss-process=image/resize,h_1600/quality,q_80', 'https://dkstatics-public.digikala.com/digikala-products/9b2194891420c60427c52136597d107a48c2357c_1637348854.jpg?x-oss-process=image/resize,h_1600/quality,q_80', 'https://dkstatics-public.digikala.com/digikala-products/02c8ffb98a7b82f7cfb0a34ef29537f4a4204516_1637348863.jpg?x-oss-process=image/resize,h_1600/quality,q_80', 'https://dkstatics-public.digikala.com/digikala-products/4ec42793bb409e80eee12cc8a705d631acb04b14_1637348882.jpg?x-oss-process=image/resize,h_1600/quality,q_80', 'https://dkstatics-public.digikala.com/digikala-products/d1b0b5341dc243aac436bbf5b8592d09fedbfb55_1637348830.jpg?x-oss-process=image/resize,h_1600/quality,q_80']"
388,کاپشن مردانه مدل 12544s رنگ مشکی,"۷۴۰,۰۰۰",۵۰٪,۳.۵,https://www.digikala.com/product/dkp-6771008/%DA%A9%D8%A7%D9%BE%D8%B4%D9%86-%D9%85%D8%B1%D8%AF%D8%A7%D9%86%D9%87-%D9%85%D8%AF%D9%84-12544s-%D8%B1%D9%86%DA%AF-%D9%85%D8%B4%DA%A9%DB%8C/,"['https://dkstatics-public.digikala.com/digikala-products/96a212b8a42f0259788876e16bf212eb7661db68_1634410496.jpg?x-oss-process=image/resize,h_1600/quality,q_80']"
389,کت مردانه مدل 1157,"۱,۵۰۰,۰۰۰",-,-,https://www.digikala.com/product/dkp-7083582/%DA%A9%D8%AA-%D9%85%D8%B1%D8%AF%D8%A7%D9%86%D9%87-%D9%85%D8%AF%D9%84-1157/,"['https://dkstatics-public.digikala.com/digikala-products/5e9a607d77a3a3b0c0d3a4132ecac1d04e95e424_1637061849.jpg?x-oss-process=image/resize,h_1600/quality,q_80', 'https://dkstatics-public.digikala.com/digikala-products/1485d88b24a4eca616c77eaa661c484dd643b28e_1637061850.jpg?x-oss-process=image/resize,h_1600/quality,q_80', 'https://dkstatics-public.digikala.com/digikala-products/80e2ad0f00cfc8ed7c843d6defe3b93654784602_1637061854.jpg?x-oss-process=image/resize,h_1600/quality,q_80']"
390,کاپشن مردانه لیورجی مدل لایت کد LuxSeries2022Bu رنگ آبی,"۲,۳۰۰,۰۰۰",۲۷٪,-,https://www.digikala.com/product/dkp-9135624/%DA%A9%D8%A7%D9%BE%D8%B4%D9%86-%D9%85%D8%B1%D8%AF%D8%A7%D9%86%D9%87-%D9%84%DB%8C%D9%88%D8%B1%D8%AC%DB%8C-%D9%85%D8%AF%D9%84-%D9%84%D8%A7%DB%8C%D8%AA-%DA%A9%D8%AF-luxseries2022bu-%D8%B1%D9%86%DA%AF-%D8%A2%D8%A8%DB%8C/,"['https://dkstatics-public.digikala.com/digikala-products/bb5b6107b98584279c9b2f138739369e8c6e963a_1659627414.jpg?x-oss-process=image/resize,h_1600/quality,q_80', 'https://dkstatics-public.digikala.com/digikala-products/de6b6f84947e40ffeb72ea052475ea5df21dd12b_1659629088.jpg?x-oss-process=image/resize,h_1600/quality,q_80', 'https://dkstatics-public.digikala.com/digikala-products/0fd94be75114761872948a626b791a5fff1000c5_1659627411.jpg?x-oss-process=image/resize,h_1600/quality,q_80', 'https://dkstatics-public.digikala.com/digikala-products/85c650d177c10ee82531518f5a5656654fd44ca1_1659627464.jpg?x-oss-process=image/resize,h_1600/quality,q_80', 'https://dkstatics-public.digikala.com/digikala-products/c902c16b58ddbc5f16becf47f53fd52ee7498c6a_1659629080.jpg?x-oss-process=image/resize,h_1600/quality,q_80']"
391,کت چرم مردانه چرم کروکو مدل Vincenzo,"۶,۶۴۳,۰۰۰",۳۰٪,-,https://www.digikala.com/product/dkp-8085119/%DA%A9%D8%AA-%DA%86%D8%B1%D9%85-%D9%85%D8%B1%D8%AF%D8%A7%D9%86%D9%87-%DA%86%D8%B1%D9%85-%DA%A9%D8%B1%D9%88%DA%A9%D9%88-%D9%85%D8%AF%D9%84-vincenzo/,"['https://dkstatics-public.digikala.com/digikala-products/1443b3e35b76a4151c472edc9e0bd27f210db838_1647079093.jpg?x-oss-process=image/resize,h_1600/quality,q_80', 'https://dkstatics-public.digikala.com/digikala-products/d4838b84ac50fb377f44bc829e8681af7f595c0b_1647079093.jpg?x-oss-process=image/resize,h_1600/quality,q_80']"
392,کاپشن مردانه لیورجی مدل as-269,"۱,۴۴۰,۰۰۰",-,۳.۷,https://www.digikala.com/product/dkp-3452362/%DA%A9%D8%A7%D9%BE%D8%B4%D9%86-%D9%85%D8%B1%D8%AF%D8%A7%D9%86%D9%87-%D9%84%DB%8C%D9%88%D8%B1%D8%AC%DB%8C-%D9%85%D8%AF%D9%84-as-269/,"['https://dkstatics-public.digikala.com/digikala-products/a25385c0a94f174c9737af95ee391d1d1099d9bc_1601025251.jpg?x-oss-process=image/resize,h_1600/quality,q_80', 'https://dkstatics-public.digikala.com/digikala-products/f1be21c9e9514ab2344e6078c972399ff1220cd4_1601025260.jpg?x-oss-process=image/resize,h_1600/quality,q_80']"
393,کاپشن مردانه کیکی رایکی مدل MBB02754-004,"۱,۱۲۵,۰۰۰",۷۵٪,-,https://www.digikala.com/product/dkp-7155489/%DA%A9%D8%A7%D9%BE%D8%B4%D9%86-%D9%85%D8%B1%D8%AF%D8%A7%D9%86%D9%87-%DA%A9%DB%8C%DA%A9%DB%8C-%D8%B1%D8%A7%DB%8C%DA%A9%DB%8C-%D9%85%D8%AF%D9%84-mbb02754-004/,"['https://dkstatics-public.digikala.com/digikala-products/bda507536fc46147e9c81fe64ca66d0b59fa3ff5_1642315985.jpg?x-oss-process=image/resize,h_1600/quality,q_80', 'https://dkstatics-public.digikala.com/digikala-products/0f5d4c8c287b98469c72d5cda8e99f041240b321_1642315990.jpg?x-oss-process=image/resize,h_1600/quality,q_80', 'https://dkstatics-public.digikala.com/digikala-products/dee69338e276dc84a66b0f010de1918b32faa112_1638353573.jpg?x-oss-process=image/resize,h_1600/quality,q_80', 'https://dkstatics-public.digikala.com/digikala-products/f4ed1a29df931d3be9f54049dcc6b748278c6d41_1642315994.jpg?x-oss-process=image/resize,h_1600/quality,q_80', 'https://dkstatics-public.digikala.com/digikala-products/326f1094b724adb4ece5e5cabbc0a277d69397a2_1638353571.jpg?x-oss-process=image/resize,h_1600/quality,q_80', 'https://dkstatics-public.digikala.com/digikala-products/8d0eaef51ae05b185c308bbcee67793dad5e027a_1638353577.jpg?x-oss-process=image/resize,h_1600/quality,q_80', 'https://dkstatics-public.digikala.com/digikala-products/e5027a02f8b1b7bae89280a72bd3a4190f1f50d1_1638353579.jpg?x-oss-process=image/resize,h_1600/quality,q_80', 'https://dkstatics-public.digikala.com/digikala-products/e4190dbf581c065ff5f55038697eb6489abb2a3a_1638353582.jpg?x-oss-process=image/resize,h_1600/quality,q_80', 'https://dkstatics-public.digikala.com/digikala-products/0e872caadbee947dfd1cfe3070b6e2a8bd2ce48c_1638353585.jpg?x-oss-process=image/resize,h_1600/quality,q_80', 'https://dkstatics-public.digikala.com/digikala-products/83fc3b8fd35adb85de4d2da812f86d98a44c9c3e_1638353586.jpg?x-oss-process=image/resize,h_1600/quality,q_80', 'https://dkstatics-public.digikala.com/digikala-products/e6992d329d3ccaf6edede2c6f4af35c12023513a_1638353588.jpg?x-oss-process=image/resize,h_1600/quality,q_80']"
394,کاپشن مردانه مدل خزدار گرم کد 66,"۱,۰۵۰,۰۰۰",-,-,https://www.digikala.com/product/dkp-7467452/%DA%A9%D8%A7%D9%BE%D8%B4%D9%86-%D9%85%D8%B1%D8%AF%D8%A7%D9%86%D9%87-%D9%85%D8%AF%D9%84-%D8%AE%D8%B2%D8%AF%D8%A7%D8%B1-%DA%AF%D8%B1%D9%85-%DA%A9%D8%AF-66/,"['https://dkstatics-public.digikala.com/digikala-products/a3b86062571788cef25283a8b551ba18fa4aaa58_1641234650.jpg?x-oss-process=image/resize,h_1600/quality,q_80', 'https://dkstatics-public.digikala.com/digikala-products/76d54f18232c41f5701b4faa30db184e37276d33_1641234629.jpg?x-oss-process=image/resize,h_1600/quality,q_80', 'https://dkstatics-public.digikala.com/digikala-products/df6620e95a6a733804b8189446a7228511b877d5_1641234677.jpg?x-oss-process=image/resize,h_1600/quality,q_80', 'https://dkstatics-public.digikala.com/digikala-products/6cf8080f542dabbd27ef008fceb484c038db2d67_1641234691.jpg?x-oss-process=image/resize,h_1600/quality,q_80', 'https://dkstatics-public.digikala.com/digikala-products/9ff2091a05445fedf8bbe2857ba39bbdfdbd01b3_1641234704.jpg?x-oss-process=image/resize,h_1600/quality,q_80', 'https://dkstatics-public.digikala.com/digikala-products/ae4c42511e580f2ca1146f74b9285772a97f9a5d_1641234716.jpg?x-oss-process=image/resize,h_1600/quality,q_80', 'https://dkstatics-public.digikala.com/digikala-products/33e8339e61f96153607463cb3d69baf2ff264c59_1641234722.jpg?x-oss-process=image/resize,h_1600/quality,q_80']"
395,پالتو مردانه مدل سفیران 02,"۹۹۸,۰۰۰",۶۰٪,۳.۳,https://www.digikala.com/product/dkp-6544058/%D9%BE%D8%A7%D9%84%D8%AA%D9%88-%D9%85%D8%B1%D8%AF%D8%A7%D9%86%D9%87-%D9%85%D8%AF%D9%84-%D8%B3%D9%81%DB%8C%D8%B1%D8%A7%D9%86-02/,"['https://dkstatics-public.digikala.com/digikala-products/bc43b15b7263fb1bc02bcaae209203b203917d53_1632429405.jpg?x-oss-process=image/resize,h_1600/quality,q_80', 'https://dkstatics-public.digikala.com/digikala-products/545316e6f5feb220926378e947412e976c83d61e_1632429123.jpg?x-oss-process=image/resize,h_1600/quality,q_80', 'https://dkstatics-public.digikala.com/digikala-products/d1d6176399fdb3659a5d6a80a6d9924746000397_1632429151.jpg?x-oss-process=image/resize,h_1600/quality,q_80', 'https://dkstatics-public.digikala.com/digikala-products/260918e26352942d5d82520bf9c6a66ef69335ae_1632429187.jpg?x-oss-process=image/resize,h_1600/quality,q_80', 'https://dkstatics-public.digikala.com/digikala-products/f07bbb596a06e8ad9c7025fd7e9fb633603a7f14_1632429243.jpg?x-oss-process=image/resize,h_1600/quality,q_80', 'https://dkstatics-public.digikala.com/digikala-products/3b19dcc6d6ea04e3c889577496db1c99a1f464fa_1632429307.jpg?x-oss-process=image/resize,h_1600/quality,q_80', 'https://dkstatics-public.digikala.com/digikala-products/eb871706eaf46b62e9ba8baba7b4def02d89e4f0_1632429343.jpg?x-oss-process=image/resize,h_1600/quality,q_80']"
396,کاپشن مردانه مدل S117,ناموجود,-,-,https://www.digikala.com/product/dkp-9405790/%DA%A9%D8%A7%D9%BE%D8%B4%D9%86-%D9%85%D8%B1%D8%AF%D8%A7%D9%86%D9%87-%D9%85%D8%AF%D9%84-s117/,"['https://dkstatics-public.digikala.com/digikala-products/d5afa442a27a8c4c269cb69d6eb54abdccc55c3f_1662557271.jpg?x-oss-process=image/resize,h_1600/quality,q_80', 'https://dkstatics-public.digikala.com/digikala-products/02235152f2c55cf8f55e393882b73f30a3852ca8_1662557274.jpg?x-oss-process=image/resize,h_1600/quality,q_80', 'https://dkstatics-public.digikala.com/digikala-products/8eab6daf3db664a5c41ca8055a40d82fcac92680_1662557276.jpg?x-oss-process=image/resize,h_1600/quality,q_80']"
397,کاپشن مردانه الفردو مدل ابر گورتکس 212027,"۳,۴۲۶,۳۰۰",۱۰٪,۴,https://www.digikala.com/product/dkp-8057503/%DA%A9%D8%A7%D9%BE%D8%B4%D9%86-%D9%85%D8%B1%D8%AF%D8%A7%D9%86%D9%87-%D8%A7%D9%84%D9%81%D8%B1%D8%AF%D9%88-%D9%85%D8%AF%D9%84-%D8%A7%D8%A8%D8%B1-%DA%AF%D9%88%D8%B1%D8%AA%DA%A9%D8%B3-212027/,"['https://dkstatics-public.digikala.com/digikala-products/539b85d2832bdc5911120640387f300b5b15cff0_1646830210.jpg?x-oss-process=image/resize,h_1600/quality,q_80', 'https://dkstatics-public.digikala.com/digikala-products/a4439bc46f41204701bb84cffc4e33eb3ddd1aff_1646830231.jpg?x-oss-process=image/resize,h_1600/quality,q_80', 'https://dkstatics-public.digikala.com/digikala-products/f75c8e02c6332e800c34f863b7613d797ea22dd6_1646831023.jpg?x-oss-process=image/resize,h_1600/quality,q_80', 'https://dkstatics-public.digikala.com/digikala-products/fd451992cc7f3cd8c091df3aa3e647fc26f43068_1646831030.jpg?x-oss-process=image/resize,h_1600/quality,q_80', 'https://dkstatics-public.digikala.com/digikala-products/a6a72fba43824517a81c07925ab242d3ae723396_1648624689.jpg?x-oss-process=image/resize,h_1600/quality,q_80']"
398,کت چرم مردانه سرزمین چرم مدل 2020 کد 151039,"۵,۸۹۰,۰۰۰",۲۱٪,-,https://www.digikala.com/product/dkp-6871050/%DA%A9%D8%AA-%DA%86%D8%B1%D9%85-%D9%85%D8%B1%D8%AF%D8%A7%D9%86%D9%87-%D8%B3%D8%B1%D8%B2%D9%85%DB%8C%D9%86-%DA%86%D8%B1%D9%85-%D9%85%D8%AF%D9%84-2020-%DA%A9%D8%AF-151039/,"['https://dkstatics-public.digikala.com/digikala-products/4bb1d351df7d044b0dea76669183f66d2c3906d1_1635409679.jpg?x-oss-process=image/resize,h_1600/quality,q_80', 'https://dkstatics-public.digikala.com/digikala-products/a6a15f9534f16973ba9498c98c7f2f44d4889ca7_1636619585.jpg?x-oss-process=image/resize,h_1600/quality,q_80']"
399,کاپشن مردانه کد H1025,"۷۵۰,۰۰۰",-,۳.۸,https://www.digikala.com/product/dkp-3925553/%DA%A9%D8%A7%D9%BE%D8%B4%D9%86-%D9%85%D8%B1%D8%AF%D8%A7%D9%86%D9%87-%DA%A9%D8%AF-h1025/,"['https://dkstatics-public.digikala.com/digikala-products/c1a94daf1dc0f7cc0044a9f5d71465d322db59d4_1607262964.jpg?x-oss-process=image/resize,h_1600/quality,q_80', 'https://dkstatics-public.digikala.com/digikala-products/5fc4a4de2fd66997b7b547983b9cb7ecae9e0e4d_1607262968.jpg?x-oss-process=image/resize,h_1600/quality,q_80', 'https://dkstatics-public.digikala.com/digikala-products/a142d914e1dfde2c35f1a7b4475400e3266ab53a_1607262975.jpg?x-oss-process=image/resize,h_1600/quality,q_80']"
